Date,BFCIUS Index,PCUSEQTR Index,OPCVTPCR Index,TRADCADS Index,SUM INX Index,SPXVOLC Index,RVOL Index,COR3M Index,CMDIBASS Index,EUR Curncy,MOVE Index,OPCVTOTC Index,OPCVNQP Index,GFSIFFND Index,GFSIRMKT Index,GFSIRSOL Index,GFSIRLIQ Index,NWHLNYHI Index,NWHLNDHI Index,TRADPAUS Index,HFRXED Index,NEIXCTA Index,HFRXEH Index,NQBUY Index,H15X10YR Index
3/17/2021,0.8602,0.44,0.5884,80940,3253.3201,2443.45,17.5,26.58,235.8993,1.1979,66.75,22120.7207,1079.208,-0.42,-0.32,-0.39,-0.18,166,135,84.9479,1803.9301,2399.3252,1373.22,1596.021,-0.67
3/18/2021,0.8381,0.47,0.5564,80811,3191.1001,2666.76,18.2,29.8,237.0428,1.1915,70.48,26477.7891,1251.038,-0.4,-0.29,-0.39,-0.16,296,221,83.3593,1805.64,2381.479,1371.89,1579.1071,-0.56
3/19/2021,0.7847,0.51,0.6455,80768,3143.6399,4533.8799,18.16,30.1,235.3975,1.1904,68.8,25897.2793,1273.854,-0.35,-0.32,-0.39,-0.17,63,129,81.4834,1801.77,2375.1965,1369.9,1578.369,-0.57
3/22/2021,0.826,0.39,0.5749,80829,3073.55,2296.9399,18.37,28.7,239.2842,1.1933,67.62,19676.2598,948.0468,-0.32,-0.36,-0.29,-0.13,58,100,81.0702,1804.38,2370.356,1370.9,1587.134,-0.64
3/23/2021,0.8636,0.44,0.6746,80564,2912.76,2480.6799,18.36,33.9,236.5887,1.1849,60.77,20385.6309,1213.941,-0.29,-0.34,-0.28,-0.11,26,54,79.5455,1798.37,2347.2661,1361.95,1575.077,-0.66
3/24/2021,0.8256,0.57,0.7313,80579,2743.96,2394.1799,18.43,32.79,234.4667,1.1813,60.71,20456.4297,1328.153,-0.3,-0.36,-0.28,-0.13,28,46,78.6364,1791.83,2348.9861,1357.36,1567.147,-0.69
3/25/2021,0.8315,0.58,0.7378,80881,2640.77,2389.96,18.12,30.65,231.8914,1.1764,59.54,21132.1699,1454.192,-0.31,-0.35,-0.28,-0.13,31,34,79.333,1792.7,2335.4424,1359.09,1580.8,-0.69
3/26/2021,0.9339,0.58,0.7494,81280,2634.4399,2638.48,16.96,27.2,236.5777,1.1794,61.49,22808.4395,1541.597,-0.29,-0.42,-0.31,-0.13,118,87,81.0101,1795.09,2360.7861,1364.89,1611.208,-0.67
3/29/2021,0.8554,0.51,0.6839,81187,2563.8101,2371.02,16.87,28.83,236.2205,1.1765,65.96,18330.5801,1157.171,-0.29,-0.4,-0.3,-0.12,136,90,79.9596,1791.72,2359.1067,1363.46,1604.8929,-0.63
3/30/2021,0.8556,0.48,0.6289,81174,2537.1899,2105.0701,14.83,28.52,233.0245,1.1717,67.44,16444.8594,924.8103,-0.29,-0.39,-0.29,-0.13,51,52,80.3535,1794.62,2357.5405,1364.21,1604.821,-0.62
3/31/2021,0.8957,0.42,0.5826,81100,2522.21,2409.9099,14.66,27.68,233.4448,1.173,71.27,21000.7891,993.5704,-0.29,-0.39,-0.32,-0.13,76,70,80.4644,1791.8,2365.5891,1368.35,1606.473,-0.63
4/1/2021,0.9751,0.42,0.5834,81363,2601.6799,2144.52,14.4,25.62,231.7683,1.1777,64.99,23713.4297,1108.24,-0.29,-0.47,-0.35,-0.13,65,88,81.7079,1791.72,2373.9255,1372.12,1621.646,-0.66
4/5/2021,1.019,0.41,0.5421,81677,2704.47,2218.23,14.47,25.22,,1.1813,61.79,21781.2891,942.9614,-0.23,-0.46,-0.36,-0.16,181,172,81.7448,,2376.3906,,1634.887,-0.62
4/6/2021,1.0222,0.41,0.5432,81713,2818.3301,2120.1101,12.95,28.19,238.0126,1.1876,60.29,18345.0195,796.393,-0.24,-0.46,-0.35,-0.18,161,128,82.1987,1802.33,2380.2686,1385.65,1636.186,-0.65
4/7/2021,1.0447,0.47,0.5648,81589,2882.75,1921.6,12.83,26.39,237.0708,1.1868,62.54,19928.9395,889.163,-0.28,-0.46,-0.35,-0.18,90,65,81.7356,1807.3101,2380.4592,1386.64,1628.23,-0.66
4/8/2021,1.0816,0.45,0.5688,81603,2969.6499,1998.79,12.01,27.8,238.0599,1.1914,60.08,19268.2793,877.1588,-0.31,-0.51,-0.36,-0.17,105,85,81.8687,1810.9301,2382.3599,1390.1,1633.406,-0.69
4/9/2021,1.1256,0.5,0.5905,81827,3051.5601,1867.13,12.07,27.14,237.4804,1.1899,61.21,21958.9707,1035.496,-0.31,-0.53,-0.36,-0.17,136,86,81.8778,1809.09,2380.595,1393.3101,1641.744,-0.64
4/12/2021,1.1133,0.48,0.5673,81954,3111.1399,1917.79,11.49,27.67,235.0856,1.1911,63.5,19664.8301,888.2297,-0.28,-0.56,-0.36,-0.17,178,93,80.6858,1808.65,2372.3594,1391.21,1640.2629,-0.64
4/13/2021,1.1429,0.44,0.5171,81898,3146.8701,2021.05,11.52,27.45,235.4818,1.1948,61.2,20655.0293,882.9083,-0.28,-0.61,-0.35,-0.15,117,64,80.9476,1807.62,2375.5537,1392.85,1642.7111,-0.69
4/14/2021,1.1533,0.43,0.5495,81915,3194.78,2078.95,11.4,27.99,237.979,1.198,60.08,22858.7207,1040.564,-0.27,-0.62,-0.37,-0.15,169,101,81.1492,1808.34,2392.5212,1394.89,1642.885,-0.69
4/15/2021,1.1383,0.48,0.5792,82182,3268.73,2109.78,11.97,27.97,241.7738,1.1967,59.05,22332.2695,1051.917,-0.29,-0.62,-0.38,-0.15,196,99,82.0202,1808.75,2399.7559,1397.39,1661.5129,-0.77
4/16/2021,1.1794,0.44,0.5808,82395,3340.6499,2184.5901,11.98,28.1,243.999,1.1983,62.57,24464.3809,1110.959,-0.31,-0.61,-0.4,-0.15,310,139,81.332,1810.36,2407.739,1398.71,1671.071,-0.77
4/19/2021,1.1173,0.45,0.6777,82228,3335.8501,1965.54,11.03,33.65,244.7416,1.2037,63.96,18984.1699,1074.1121,-0.27,-0.57,-0.39,-0.16,170,82,80.8274,1812.4,2408.8816,1395.08,1662.709,-0.73
4/20/2021,1.0533,0.48,0.6733,82100,3241.9099,2285.8,11.26,34.83,244.6088,1.2036,64.35,19296.7695,1262.3,-0.26,-0.53,-0.36,-0.16,123,51,80.222,1809.38,2393.4207,1387.38,1641.292,-0.74
4/21/2021,1.1311,0.43,0.5883,82436,3245.4399,2080.9299,11.37,33.06,244.129,1.2035,62.27,18019.3105,900.2263,-0.3,-0.52,-0.36,-0.16,164,79,81.0893,1808.87,2400.8298,1394.34,1668.229,-0.76
4/22/2021,1.1115,0.52,0.6187,82214,3200.8201,2378.49,11.44,37.1,246.34,1.2015,59.62,21662.4395,1334.243,-0.27,-0.55,-0.36,-0.16,193,90,80.5345,1811.63,2403.2092,1393.77,1658.46,-0.76
4/23/2021,1.1661,0.55,0.6183,82524,3242.97,1995.53,11.85,35.01,247.3232,1.2097,59.98,21410.7598,1043.421,-0.26,-0.57,-0.37,-0.15,218,114,81.0388,1816.1899,2413.0833,1401.39,1682.512,-0.76
4/26/2021,1.1382,0.43,0.531,82549,3310,1907.37,11.72,33.75,251.9911,1.2086,60.98,18304.4609,768.3644,-0.26,-0.58,-0.37,-0.15,289,161,81.644,1818.12,2426.8887,1406.87,1692.426,-0.78
4/27/2021,1.1679,0.5,0.596,82601,3355.1001,2000.11,10.36,33.62,254.2729,1.2091,60.15,16494.8301,867.8762,-0.25,-0.58,-0.37,-0.16,177,131,81.3004,1818.33,2435.3606,1407.76,1703.184,-0.76
4/28/2021,1.1984,0.43,0.5527,82561,3410.4399,2093.99,10.36,34.38,255.0862,1.2126,60.31,19141,883.284,-0.25,-0.59,-0.37,-0.16,230,116,81.0893,1820.86,2440.2566,1411.26,1701.866,-0.78
4/29/2021,1.1812,0.47,0.5696,82849,3454.05,2491.3201,10.53,35.76,259.5528,1.2121,59.02,23492.1797,1222.415,-0.26,-0.57,-0.39,-0.16,337,158,80.8468,1819.86,2445.9292,1412.79,1709.113,-0.77
4/30/2021,1.1182,0.59,0.7108,82610,3421.3201,2414.5,10.71,40.16,257.4461,1.202,58.13,19903.4102,1257.4561,-0.25,-0.55,-0.38,-0.17,120,92,80.1311,1819.8199,2436.7466,1409.29,1693.0389,-0.76
5/3/2021,1.1453,0.51,0.5937,82775,3444.3301,2167.47,10.13,38.35,,1.2064,57.33,17940.3203,895.3496,-0.26,-0.53,-0.38,-0.17,240,92,80.3427,1820.67,2444.1331,1406.5601,1698.6,-0.79
5/4/2021,1.0123,0.56,0.6882,82756,3428.53,2531.6599,9.13,40.06,259.947,1.2014,58.51,20462.5898,1346.002,-0.25,-0.52,-0.36,-0.18,201,116,79.4251,1818.51,2444.8259,1402.27,1693.058,-0.81
5/5/2021,1.1192,0.46,0.618,82807,3412.6299,2291.344,9.12,40.62,260.7648,1.2005,56.93,19828.1992,1011.505,-0.25,-0.53,-0.36,-0.19,283,130,79.2929,1817.98,2456.9514,1401.8199,1702.444,-0.88
5/6/2021,1.0944,0.57,0.6652,83062,3403.9199,2226.1399,9.49,37.21,263.9163,1.2065,57.75,20921.0898,1158.981,-0.25,-0.51,-0.36,-0.2,287,125,78.8277,1814.6899,2472.5969,1401.8,1711.25,-0.87
5/7/2021,1.2056,0.51,0.6338,83358,3466.76,2028.77,9.69,35.41,269.8,1.2166,54.13,23946.6699,1207.637,-0.25,-0.54,-0.37,-0.18,388,169,79.7673,1815.34,2496.7874,1407.9301,1734.843,-0.89
5/10/2021,1.1937,0.59,0.6671,83310,3451,2293.8401,9.96,39.1,268.26,1.2129,55.48,21470.3105,1223.405,-0.21,-0.52,-0.38,-0.2,537,213,78.5354,1813.21,2495.2407,1400.96,1719.561,-0.91
5/11/2021,0.9907,0.57,0.7084,82982,3345.3201,2432.73,10.48,42.59,269.7,1.2148,58.01,22154.3301,1479.426,-0.18,-0.44,-0.37,-0.17,42,36,78.2433,1809.62,2492.5991,1397.05,1704.092,-0.89
5/12/2021,0.8104,0.63,0.8367,82549,3122.03,2392.1201,12.73,49.24,267.06,1.2072,58.47,21989.5605,1565.943,-0.16,-0.39,-0.35,-0.18,46,39,75.7071,1809.29,2486.9111,1395.05,1656.865,-0.85
5/13/2021,0.8942,0.63,0.7672,82934,2979.6201,2161.04,13.27,42.93,263.41,1.2081,56.59,20917.0801,1359.578,-0.12,-0.39,-0.35,-0.16,34,50,76.8804,1809.1899,2462.0249,1387.4301,1680.009,-0.85
5/14/2021,1.1179,0.54,0.6895,83296,2953.3,1902.86,13.74,38.32,262.49,1.2141,54.99,22023.8594,1126.844,-0.09,-0.5,-0.37,-0.15,100,97,78.6364,1808.4,2476.002,1396,1715.516,-0.88
5/17/2021,1.0258,0.55,0.6236,83201,2929.6399,2262.49,13.71,38.22,266.45,1.2152,58.59,19378.6191,1004.244,-0.07,-0.48,-0.37,-0.16,135,112,79.0803,1812.0699,2485.4336,1394.8,1723.562,-0.9
5/18/2021,1.085,0.48,0.5955,82908,2886.2,2280.97,13.93,42.32,267.57,1.2222,57.18,18789.9805,931.4124,-0.07,-0.48,-0.36,-0.17,169,107,79.3627,1812.46,2488.8115,1397.1801,1705.271,-0.88
5/19/2021,0.9297,0.58,0.7889,82695,2791.29,2391.1299,13.74,41.46,258.6,1.2175,57.31,19572.8809,1346.934,-0.05,-0.41,-0.35,-0.15,28,36,78.5642,1809.7,2449.7534,1397.0601,1691.9041,-0.8
5/20/2021,1.0336,0.48,0.5959,82901,2757.1799,2138.23,13.83,40.33,259.51,1.2228,55.04,19535.5898,936.4033,-0.03,-0.44,-0.36,-0.12,61,71,78.9181,1810.55,2456.0742,1406.27,1700.67,-0.78
5/21/2021,1.0536,0.53,0.6356,82966,2749.5801,2165.23,13.5,40.77,256.01,1.2182,54.59,23020.8594,1092.757,0.01,-0.5,-0.35,-0.14,107,127,79.1203,1809.5601,2449.637,1406.83,1708.399,-0.8
5/24/2021,1.1483,0.41,0.6179,83206,2785.3799,1843.2,13.46,38.34,256.58,1.2216,54.94,18725.3594,896.8031,0.03,-0.54,-0.36,-0.12,115,112,79.4133,1810.2,2460.9087,1407.63,1716.469,-0.83
5/25/2021,1.1641,0.49,0.6311,83041,2765.5701,2106.1201,13.46,38.91,256.12,1.225,53.72,17333.0898,887.8177,0.02,-0.56,-0.36,-0.14,106,78,78.6148,1816.3199,2463.0591,1410.22,1707.5081,-0.86
5/26/2021,1.2119,0.44,0.5077,83191,2798.55,2051.49,13.48,36.03,257.55,1.2192,52.82,20972.2891,832.0355,0.03,-0.6,-0.37,-0.15,66,71,79.3225,1818.6,2461.0276,1414.5,1727.262,-0.82
5/27/2021,1.3161,0.41,0.5008,83351,2862.6101,3375.73,13.48,34.03,264.68,1.2195,53.47,24621.2891,920.0535,0.03,-0.63,-0.39,-0.15,146,128,79.7167,1819.49,2482.1128,1417.8,1738.777,-0.81
5/28/2021,1.3297,0.45,0.5479,83428,2940.1101,1948.27,13.33,32.98,266.23,1.2192,52.04,26514.3691,1108.923,0.06,-0.61,-0.4,-0.15,130,117,80.1547,1819.59,2485.3364,1421.21,1735.061,-0.84
6/1/2021,1.2552,0.42,0.5108,83495,3071.3301,2066.55,13.11,34.83,265.94,1.2213,54.99,22965.9902,920.4783,0.03,-0.63,-0.41,-0.15,287,173,81.092,1824.17,2498.1289,1421.72,1752.649,-0.84
6/2/2021,1.2853,0.37,0.4418,83517,3190.4099,2022.97,13.09,34.92,264.34,1.2211,55.21,29556.6406,1014.747,0,-0.65,-0.41,-0.16,245,137,81.3354,1825.47,2504.4148,1423.04,1755.266,-0.85
6/3/2021,1.2703,0.41,0.4859,83505,3261.0801,2202.1699,12.99,35.61,256.68,1.2127,53.96,29260.4199,1184.588,0.01,-0.62,-0.4,-0.16,126,102,80.962,1822.88,2489.6375,1422.61,1751.951,-0.79
6/4/2021,1.3441,0.44,0.549,83662,3356.54,1871.89,13.36,32.88,260.88,1.2167,49.78,26314.7305,1061.963,0.02,-0.67,-0.4,-0.14,167,117,80.4865,1824.12,2502.3745,1426.34,1757.517,-0.84
6/7/2021,1.3586,0.43,0.487,83497,3448.1299,1742.42,13.1,32.27,258.0341,1.219,49.55,22345.0508,915.8241,0.04,-0.69,-0.41,-0.14,237,178,81.0127,1824.86,2504.6079,1428.17,1765.385,-0.82
6/8/2021,1.3432,0.35,0.4479,83570,3560.29,2115.8601,12.85,33.55,259.8241,1.2173,49.93,25945.8906,950.0441,0.06,-0.7,-0.41,-0.16,246,181,81.2247,1827.25,2507.7378,1429.62,1777.886,-0.83
6/9/2021,1.2841,0.36,0.381,83408,3634.4399,1796.53,12.41,35.35,260.812,1.218,52.84,31141.6309,948.4164,0.08,-0.69,-0.41,-0.15,195,136,80.962,1830.37,2503.2686,1428.5699,1768.046,-0.82
6/10/2021,1.3541,0.43,0.5536,83469,3695.02,1946.09,12.07,31.34,259.4281,1.217,48.26,25696.0605,1125.8621,0.12,-0.72,-0.43,-0.15,177,113,80.9909,1829.84,2510.0166,1430.4399,1754.009,-0.9
6/11/2021,1.3811,0.48,0.5223,83672,3785.99,1674.49,9.64,30.95,264.2048,1.2109,50.85,26691.4609,1003.907,0.14,-0.75,-0.45,-0.14,110,113,81.74,1830.65,2499.8218,1433.53,1764.6591,-0.85
6/14/2021,1.353,0.36,0.5187,83551,3835.4399,1838.5699,8.83,32.17,263.2585,1.212,54.03,24554.6309,887.7996,0.14,-0.74,-0.45,-0.15,152,136,81.2658,1829.33,2495.5417,1434.0601,1744.955,-0.85
6/15/2021,1.3332,0.45,0.5364,83604,3854.3401,1817.8199,7.22,33.32,256.4436,1.2126,52.92,21220.4902,845.7213,0.15,-0.73,-0.44,-0.15,94,91,80.8727,1826.54,2485.1243,1431.5,1740.79,-0.87
6/16/2021,1.3004,0.55,0.6042,83301,3817.8301,2209.76,7.44,35.54,255.3755,1.1995,54.28,24231.5508,1180.084,0.14,-0.72,-0.44,-0.16,97,103,79.3924,1824.33,2466.5959,1428.76,1728.709,-0.75
6/17/2021,1.215,0.49,0.5585,83159,3722.8701,2569.73,6.81,35.86,250.4841,1.1907,54.91,30536.5605,1423.517,0.13,-0.63,-0.42,-0.16,66,88,78.144,1823.27,2421.6345,1428.73,1697.428,-0.75
6/18/2021,1.1081,0.56,0.6848,82758,3545.1699,3605.77,8.24,41.45,247.5378,1.1864,60.45,28453.0605,1469.0439,0.13,-0.57,-0.4,-0.17,31,51,75.9494,1821.55,2408.9536,1423.17,1662.342,-0.79
6/21/2021,1.1806,0.42,0.5684,83217,3461.01,2011.13,8.7,37.42,244.3562,1.1919,61.86,22154.5098,967.4222,0.12,-0.57,-0.42,-0.11,51,73,77.8398,1820.26,2420.1616,1426.35,1700.89,-0.75
6/22/2021,1.2636,0.47,0.5816,83242,3390.24,1775.13,8.95,32.24,247.5315,1.194,58.64,20123.3203,916.4097,0.1,-0.61,-0.43,-0.11,59,81,81.2038,1819.4399,2430.1101,1429.3,1706.6949,-0.83
6/23/2021,1.3078,0.39,0.4827,83145,3325.3899,1755.03,8.3,31.57,249.8675,1.1926,55.6,22886.8906,924.5905,0.08,-0.63,-0.44,-0.12,82,93,80.887,1821.37,2439.7776,1433.84,1707.598,-0.84
6/24/2021,1.3188,0.4,0.4917,83402,3319.8101,1855.11,8.5,29.75,252.0618,1.1932,54.83,24620.7207,996.2913,0.06,-0.67,-0.45,-0.13,103,108,81.9767,1820.51,2450.7461,1438.54,1721.309,-0.81
6/25/2021,1.3707,0.48,0.5318,83700,3314.8999,2634.4399,8.58,28.81,254.4151,1.1935,55.58,25214.5391,1090.73,0.04,-0.7,-0.46,-0.13,142,155,82.4802,1821.49,2459.905,1440.67,1736.2581,-0.8
6/28/2021,1.2918,0.42,0.491,83609,3268.6201,1975.14,8.6,27.72,253.4564,1.1925,56.33,24515.0801,1071.257,0.02,-0.69,-0.45,-0.15,58,107,81.7607,1822.0601,2455.5413,1439.49,1725.045,-0.84
6/29/2021,1.3153,0.43,0.4927,83563,3203.6599,1809.9399,8.58,28.63,254.2079,1.1897,56.8,21134.3691,848.3229,-0.01,-0.66,-0.44,-0.15,57,95,81.639,1820.78,2458.3613,1439.13,1722.012,-0.83
6/30/2021,1.3169,0.4,0.5206,83649,3162.3501,1935.25,8.59,29.47,256.8644,1.1858,57.27,22294.1191,924.1075,-0.01,-0.64,-0.43,-0.15,44,72,80.8264,1821.76,2457.4365,1437.73,1730.447,-0.87
7/1/2021,1.3555,0.44,0.5046,83955,3166.26,1816.92,8.75,29.79,254.1306,1.185,57.52,22173.5996,976.8129,0,-0.64,-0.44,-0.14,88,82,80.8343,1821.4,2461.5415,1442.54,1739.163,-0.87
7/2/2021,1.4077,0.51,0.6034,84063,3162.78,1526.48,9,29.66,255.0037,1.1865,52.41,24310.9805,1186.441,0,-0.69,-0.44,-0.14,86,82,81.0976,1822.22,2470.5217,1446.6801,1736.833,-0.89
7/6/2021,1.2849,0.51,0.6337,83866,3100.3899,2053.6101,8.48,30.31,255.2793,1.1824,56.55,23830.5898,1218.4771,-0.01,-0.64,-0.42,-0.15,74,78,80.413,1820.22,2441.2622,1445.3101,1716.9399,-0.94
7/7/2021,1.2847,0.52,0.576,84029,3030.29,1922.22,8.58,31.48,257.1529,1.179,60.65,23993.7793,1097.832,0,-0.6,-0.41,-0.15,91,86,78.2929,1818.5601,2437.9014,1447.05,1716.235,-0.95
7/8/2021,1.215,0.59,0.6782,83655,2875.21,2056.3301,9.06,33.05,252.5178,1.1845,61.68,22858.3594,1366.473,0,-0.55,-0.38,-0.14,23,43,76.4116,1813.45,2427.4136,1440.3,1698.123,-0.92
7/9/2021,1.3722,0.53,0.5866,84071,2826.99,1767.59,9.71,29.46,256.6097,1.1876,59.92,23663.4102,1015.418,0.03,-0.61,-0.4,-0.12,75,60,76.2632,1816.49,2445.8188,1446.4,1732.01,-0.91
7/12/2021,1.341,0.49,0.5775,84168,2802.3701,1699.71,9.7,30.59,255.1478,1.1861,60.78,19458.6992,793.6634,0.03,-0.63,-0.41,-0.13,112,88,78.7975,1817.79,2450.7659,1444.95,1739.09,-0.95
7/13/2021,1.3476,0.48,0.6068,83812,2689.9099,1755.27,9.74,33.55,255.554,1.1776,60.8,21347.8105,913.5873,0.05,-0.64,-0.41,-0.14,49,63,76.2131,1817.63,2456.7856,1443.95,1714.296,-0.94
7/14/2021,1.3218,0.49,0.6201,83797,2560.6101,2015.7,9.72,33.28,256.0275,1.1837,57.31,23144.5605,1105.448,0.05,-0.63,-0.4,-0.15,60,53,75.3562,1815.23,2447.8735,1441.47,1700.193,-0.97
7/15/2021,1.2693,0.59,0.7169,83770,2405.71,1982.55,9.77,34.6,256.2971,1.1812,56.98,21638.2305,1264.66,0.06,-0.6,-0.39,-0.16,51,33,74.4063,1813.67,2441.3914,1438.09,1692.682,-1.01
7/16/2021,1.2491,0.69,0.7702,83583,2199.8799,2011.49,9.94,38.92,257.5284,1.1806,58.24,24459.4297,1335.215,0.06,-0.6,-0.38,-0.16,78,48,74.2861,1813.6,2439.8694,1433.95,1669.046,-1.02
7/19/2021,0.8544,0.53,0.8334,83198,1899.76,2814.8401,11.27,44.59,252.1093,1.18,67.58,24228.8301,1705.804,0.06,-0.43,-0.34,-0.14,15,22,64.8236,1807.8199,2406.2817,1420.6801,1641.264,-1.05
7/20/2021,1.0423,0.44,0.6113,83597,1747.75,2410.47,11.4,39.47,253.2549,1.1781,69.31,20720.3496,1051.032,0.05,-0.46,-0.34,-0.12,78,49,70.6316,1806.21,2419.7656,1428.96,1680.229,-1.03
7/21/2021,1.1713,0.46,0.5789,83840,1691.1899,2108.5,10.83,36.16,253.8657,1.1794,65.28,20551.0703,970.9996,0.05,-0.54,-0.37,-0.12,88,68,73.4457,1809.01,2432.2354,1437.3199,1700.397,-0.98
7/22/2021,1.1563,0.57,0.6291,83733,1577.33,1836.51,10.65,36.43,256.7685,1.1771,64.96,17932.9395,958.8763,0.05,-0.59,-0.37,-0.14,60,70,70.7368,1809.72,2446.4524,1440.1,1686.853,-1.01
7/23/2021,1.2445,0.61,0.6387,84054,1517.1899,1772.11,11.16,35.41,260.3602,1.1771,65.28,23813.6602,1273.7889,0,-0.61,-0.39,-0.14,119,74,70.9779,1807,2459.0933,1443.23,1690.798,-1.05
7/26/2021,1.1895,0.54,0.6231,84109,1484.04,1788.9399,11.03,34.89,261.9542,1.1803,69.03,17877.7402,963.9267,0,-0.57,-0.38,-0.15,93,84,73.2387,1795.9399,2465.2341,1444.7,1697.08,-1.11
7/27/2021,1.0688,0.59,0.7538,84088,1407.02,2060.8799,11.04,35.29,263.4063,1.1817,70.07,18279.9199,1370.9969,0.01,-0.52,-0.36,-0.16,69,43,70.8947,1789.13,2455.0964,1440.13,1685.24,-1.13
7/28/2021,1.1602,0.52,0.5185,84032,1379.13,2087.6001,11.03,37.11,263.8667,1.1845,62.4,22876.0605,1057.3879,0.04,-0.55,-0.36,-0.17,85,46,70.7915,1787.87,2460.6992,1442.25,1689.766,-1.15
7/29/2021,1.2345,0.48,0.5745,84307,1414.6,2003.73,11.13,36.76,266.4276,1.1887,62.08,21359.2695,1036.071,0.04,-0.58,-0.37,-0.18,169,105,73.9359,1792.4,2472.2908,1446.6,1703.61,-1.15
7/30/2021,1.1789,0.56,0.7283,84226,1417.15,2225.3101,11.26,39.63,268.5291,1.187,61.19,20411.6309,1233.8879,0.05,-0.58,-0.36,-0.2,138,85,71.6237,1790.67,2464.3845,1444.41,1697.803,-1.16
8/2/2021,1.1077,0.51,0.6207,84147,1405.29,1965.27,11.15,41.61,268.4188,1.187,64.29,18370.2891,1005.455,0.04,-0.58,-0.35,-0.2,145,102,70.2731,1791.91,2464.0032,1444.03,1694.707,-1.17
8/3/2021,1.1602,0.47,0.6384,84419,1426.52,2192.3501,11.22,37.11,264.754,1.1864,65.42,18598.0508,1099.48,0.04,-0.57,-0.35,-0.19,108,90,70.6716,1791.01,2463.6169,1447.28,1706.98,-1.19
8/4/2021,1.1534,0.52,0.5475,84157,1386.45,2319.0801,11.32,37.83,262.62,1.1837,62.67,21416.1094,1013.235,0.04,-0.54,-0.35,-0.2,111,94,66.5789,1788.17,2458.2366,1446.33,1694.2581,-1.16
8/5/2021,1.1981,0.52,0.5715,84376,1407.95,1958.7,11.42,36.51,262.8259,1.1834,63.57,20382.5098,969.7772,0.03,-0.56,-0.37,-0.19,113,113,68.5399,1790.14,2467.5833,1448.8101,1704.359,-1.1
8/6/2021,1.2582,0.55,0.6362,84511,1456.99,1833.24,11.06,35.45,264.4414,1.1762,62.64,22167.0703,1026.4189,0.02,-0.56,-0.38,-0.18,129,114,68.5005,1792.04,2463.7412,1448.54,1712.245,-1.06
8/9/2021,1.2142,0.49,0.5928,84372,1457.29,1706.65,10.49,36.31,258.8139,1.1737,65.72,18713.6797,904.6808,0.02,-0.53,-0.38,-0.17,60,88,67.9622,1794.5,2450.7146,1449.0601,1716.4771,-1.04
8/10/2021,1.2278,0.43,0.5534,84518,1468.41,1913.14,10.4,35.52,260.7404,1.172,66.55,20256.3203,930.116,0.01,-0.55,-0.37,-0.19,117,85,68.9076,1794.09,2463.5991,1447.9,1727.174,-1.04
8/11/2021,1.2598,0.52,0.5736,84781,1531.62,1869.58,10.37,34.32,262.5956,1.1739,60.66,21894.0293,897.1278,0.03,-0.6,-0.37,-0.19,134,103,70.7304,1796.47,2470.667,1448.6899,1739.863,-1.07
8/12/2021,1.3135,0.53,0.6102,84756,1570.36,1624.26,10.41,32.77,264.3182,1.173,57.39,20950.5391,947.5654,0.04,-0.63,-0.39,-0.17,115,91,69.4853,1794.71,2477.2556,1448.75,1740.561,-1.05
8/13/2021,1.2808,0.57,0.6263,84796,1592.98,1520.9301,10.35,33.48,263.2675,1.1797,55.45,22161.9395,974.0701,0.02,-0.67,-0.38,-0.16,117,90,69.3144,1791.08,2472.9595,1450.02,1734.7209,-1.08
8/16/2021,1.256,0.54,0.6348,84863,1561.51,1731.92,10.03,33.82,263.4732,1.1778,59.4,21828.6094,1043.526,0.01,-0.61,-0.38,-0.17,112,73,66.5792,1789.4301,2473.6953,1448.26,1729.9611,-1.1
8/17/2021,1.1338,0.58,0.7093,84660,1455.04,1907.52,8.83,34.7,261.6384,1.171,60.28,21698.0898,1213.217,0.01,-0.59,-0.37,-0.17,62,45,63.8275,1785.08,2465.7537,1444.9301,1705.616,-1.07
8/18/2021,1.1823,0.52,0.6772,84264,1288.39,1887.91,8.2,42.29,259.0977,1.1711,58.05,20886.4199,1051.684,0.02,-0.58,-0.36,-0.18,50,53,62.1125,1785.38,2457.6831,1442.52,1686.7939,-1.05
8/19/2021,1.0319,0.61,0.7985,84226,1075.35,2198.8799,7.72,41.62,250.8719,1.1675,59.38,23159.3008,1558.082,0.03,-0.49,-0.35,-0.16,32,38,58.0137,1782.61,2435.834,1441.01,1673.047,-1.04
8/20/2021,1.1477,0.57,0.7173,84555,963.98,1811.85,8.13,37.65,253.1136,1.1698,59.95,23100.7305,1281.251,0.03,-0.52,-0.36,-0.15,62,61,60.2207,1782.98,2434.1692,1443.65,1689.52,-1.01
8/23/2021,1.2,0.41,0.5901,84756,929.89,1828.74,7.99,34.36,258.1387,1.1745,62.23,22108.0801,1011.512,0.02,-0.56,-0.38,-0.13,82,112,62.6905,1789.53,2444.2383,1449.51,1710.252,-1.02
8/24/2021,1.221,0.39,0.4814,84878,958.9,1736.0699,7.96,34.39,260.3031,1.1756,63.03,22536.0508,983.0565,0.02,-0.59,-0.39,-0.15,76,101,65.3523,1794.65,2449.1523,1453.35,1728.4449,-1.01
8/25/2021,1.2768,0.42,0.5513,85098,1011.5,1765.7,7.85,33.36,262.3175,1.1772,64.51,20654.9004,976.9526,0.03,-0.59,-0.4,-0.15,114,118,64.8819,1799.63,2443.6233,1456.1,1741.053,-1
