"XLK","XLV","XLY","XLF","XLI","XLP","XLU","XLB","XLE"
70.763275,87.23111,111.486473,26.432882,73.003105,49.735756,48.648872,55.1717,60.89185
70.984444,87.004883,111.901253,26.404888,73.379471,49.909561,48.89167,55.237175,60.866745
71.590347,86.929482,112.798317,26.432882,73.360641,49.726604,48.765774,55.349426,61.443886
71.292206,87.363045,113.010521,26.19029,73.586464,50.30291,48.720818,55.377495,61.761738
72.128899,88.446953,113.20343,26.152971,74.028679,50.229717,49.0895,55.59264,61.786827
72.071213,88.15477,112.779015,26.339575,74.395615,50.092503,48.828724,55.573933,62.113041
71.167175,87.834305,111.380371,26.227612,74.423828,50.275463,48.990585,55.77037,62.213402
71.619202,88.343269,112.798317,26.35824,75.10128,50.065067,48.900665,55.826504,62.623257
71.436462,88.220741,112.846535,26.806093,75.035423,49.973598,47.839558,56.434528,62.815628
72.282791,89.078438,113.61821,27.039354,75.148315,50.604771,47.938477,57.042549,62.832363
71.997139,89.198608,113.116089,26.934389,75.634277,50.685848,48.142624,56.919434,63.247543
72.354195,89.37838,112.380814,26.634495,74.339035,49.912022,47.716179,56.120533,64.17395
72.267342,89.103981,112.854889,26.531404,74.112137,49.617226,47.062904,55.829159,64.586609
71.997139,89.302696,113.116089,26.212765,74.064865,49.672493,46.60017,55.274635,63.963394
72.421738,89.756874,113.503075,26.119049,74.168861,49.608009,47.081055,54.795292,63.963394
72.691933,90.031288,113.406334,25.847269,74.12159,49.681709,47.770622,54.447533,63.78653
73.039322,90.47599,113.058037,25.950357,74.773933,49.644863,47.607304,54.992661,64.670837
73.048973,90.371895,111.529449,25.950357,74.944115,49.930443,48.251495,55.227638,64.738205
73.27092,90.201599,111.152138,26.194025,75.256111,49.39613,47.670815,54.83289,65.260345
71.948883,89.321609,109.410698,26.372084,75.010292,49.276371,47.92487,54.579121,64.99086
71.041809,89.217537,108.588341,26.240879,74.622658,49.230305,48.659786,54.174965,64.982437
70.240883,89.179688,108.868896,26.418943,74.811745,49.912022,49.068092,54.14677,64.9319
70.491776,89.331085,108.549637,26.315857,73.65834,49.801472,49.2677,52.351593,65.513016
67.075752,87.221046,104.892616,25.500515,71.285309,49.202671,48.995502,50.979362,63.458099
66.226555,84.864998,103.044777,24.741402,69.403908,47.986652,48.097252,50.38723,61.310543
68.349533,86.170761,104.950668,24.769518,69.867172,48.253807,48.042816,50.52821,61.478977
67.230148,85.574654,104.708809,24.657059,69.999527,48.548599,48.269646,50.359032,60.965252
69.256599,87.921249,106.808205,25.069412,71.181305,49.092125,48.768677,51.167332,61.470551
68.938179,88.384895,105.927811,25.322453,70.661324,49.322433,48.677944,50.838379,61.083168
67.587196,87.381912,103.896141,24.900723,69.441719,49.257942,48.750526,50.265049,60.779964
67.558243,86.587097,102.880302,24.99444,69.18647,50.38184,49.512676,49.90789,60.240974
68.11792,85.877441,103.29631,24.460251,68.950119,50.004139,49.195118,49.513138,59.575661
67.857391,85.413795,103.315659,24.263445,67.815582,50.225227,48.92292,49.024403,58.017628
64.817711,82.594116,100.229439,23.65428,65.518188,50.437115,50.111515,47.473591,55.726898
67.046814,83.663322,103.257607,24.019779,65.981445,50.556873,49.331211,48.084511,56.409065
65.705475,82.71711,100.045631,23.673023,65.329117,49.589592,48.423885,47.802547,55.987984
64.595749,82.925293,99.165215,23.879204,64.241859,50.160748,49.104378,47.689766,54.943676
65.319473,83.81472,100.655136,24.291559,65.56546,51.155663,49.294922,48.780033,56.215359
66.873108,83.928261,101.95153,24.628942,66.066544,50.676628,48.71423,49.44735,56.560658
67.654732,84.988014,104.031586,24.741402,67.229424,51.035915,48.496471,50.838379,57.040707
66.33271,84.458138,104.457268,24.722658,67.115967,50.768761,48.224285,50.716194,56.897533
66.265167,85.20565,104.602402,25.116268,67.465775,51.404404,48.904774,50.866573,57.84919
66.680099,85.640892,105.06678,25.247475,68.17485,51.717613,49.231411,51.703068,58.118694
68.639023,88.157799,107.911133,25.575489,69.280991,52.012409,49.793949,52.633556,59.070347
68.581108,88.205101,107.94014,25.650465,69.167549,52.040051,49.712292,52.407986,57.790241
67.394203,87.949631,106.440575,25.416166,68.467926,52.344048,49.784878,51.674873,57.689178
65.020348,86.757408,104.302483,24.910093,67.115967,52.06768,49.757656,50.913567,56.493286
65.097534,86.151848,104.254105,25.050671,67.418495,51.947926,49.966343,50.763187,55.196331
64.315895,85.461098,103.470451,24.713289,67.191605,51.597862,49.449165,50.706791,55.103687
65.927429,86.218086,103.315659,25.078789,68.080307,51.514946,49.040871,51.402306,55.912186
65.821274,87.088577,102.90934,25.106897,68.061378,51.643917,49.793949,51.919247,56.577499
63.312325,85.981522,100.393913,25.09753,66.983597,51.561012,50.011707,51.176735,56.560658
61.95171,85.177254,98.120369,24.544598,65.593826,50.704269,49.80302,50.246254,54.707867
62.405247,84.694695,99.145882,24.563337,66.057098,50.298923,49.068092,50.650391,55.566891
61.835907,84.81768,98.700851,24.366531,65.924721,50.473969,49.095306,50.105267,53.823593
63.23513,85.640892,100.916351,24.863234,66.406891,50.538452,49.385651,50.678589,54.632076
63.360577,86.530312,101.216278,24.881973,66.293449,50.989849,49.757656,50.058273,54.48048
65.580025,88.611977,104.205734,25.359938,67.881767,51.41362,49.721367,50.828979,55.415298
64.943153,88.905296,103.721985,25.144386,67.919594,51.496529,49.70322,51.195534,55.777431
65.560745,90.712532,104.476639,25.275591,68.581375,51.828163,50.438148,51.327118,55.676373
67.008217,90.27729,106.430893,25.434908,69.375542,51.874222,50.946251,52.229412,56.914371
64.470306,88.261887,102.599739,24.329044,66.425812,50.999058,50.982544,50.678589,55.280548
64.615044,87.930702,103.093132,23.991665,66.057098,51.054333,51.036983,49.992485,54.26152
62.3377,85.68821,100.006927,23.53245,64.317505,50.409481,51.227524,48.789425,53.958324
63.196529,86.019379,100.08432,23.204435,64.478218,50.409481,51.327328,48.921009,53.116154
63.273716,86.284309,100.123024,22.979513,64.100052,50.82402,51.536007,48.76123,53.132992
63.765869,87.022339,101.177559,23.110718,64.459305,50.759537,51.209381,49.184181,53.34354
63.872021,87.107506,100.674461,22.942028,64.279686,51.072762,51.653961,48.610847,53.511971
62.308754,84.174278,99.000763,22.717104,63.390972,50.206806,51.554165,48.234894,52.29081
60.986721,82.499489,96.485352,22.492186,62.351006,49.046066,49.893757,47.407799,51.339157
61.469219,81.780388,97.239967,22.407841,62.662998,48.465694,49.558044,47.670971,50.126427
60.253338,80.711159,95.314713,22.126686,61.481216,47.995865,49.476379,47.022442,49.536892
59.172565,79.575722,93.176628,21.929878,60.356152,47.139126,49.449165,46.392723,48.164139
57.37476,78.587204,91.065102,21.491379,59.21653,46.650127,49.237797,45.975529,47.696613
55.843468,76.705215,89.336281,21.038725,57.399601,45.302128,47.178982,44.783573,45.766991
59.216171,80.050972,94.629616,21.991175,60.072678,46.56646,47.8195,46.789085,48.61467
59.642612,80.934937,95.134674,22.25522,60.824177,47.012688,48.222115,47.649952,48.86969
59.506931,81.029984,95.144386,22.24579,60.662457,47.012688,48.341068,47.394535,48.495663
60.069042,82.227615,96.164192,22.462685,61.271278,47.20792,48.423428,47.791855,48.750683
60.107819,80.98246,96.892647,22.651285,61.58519,46.929028,47.590736,48.037811,49.711246
57.074318,79.33812,94.794724,22.142059,59.711197,46.659424,47.581589,46.675579,49.218216
59.603844,81.704834,97.9319,22.877613,61.975216,47.65416,48.28616,48.510807,50.892815
60.136887,82.018509,100.146362,22.905899,62.479378,47.589081,47.956749,48.681087,51.649372
60.640854,82.65535,101.253609,22.924761,63.335529,48.026016,48.551525,49.191929,52.048897
61.42588,83.026039,101.768364,23.037924,63.763596,47.579788,48.25872,49.210846,52.873459
61.69725,83.18763,101.476974,23.047356,64.629265,47.858685,48.890087,49.646004,53.026466
61.58094,83.463264,101.574112,23.103933,64.562668,47.998131,48.707073,49.447342,52.711941
61.009136,82.541283,100.952499,23.264246,64.553169,47.76572,47.609039,49.068951,52.584427
61.929848,84.024078,101.865479,23.47171,64.353386,48.239838,48.194656,48.747307,52.771442
61.987991,83.871979,101.632393,23.97151,64.419975,47.979542,48.368519,48.936504,52.703438
62.385365,84.613358,102.321976,24.103535,65.523453,48.184063,48.56982,49.797367,53.187965
63.33514,85.620895,103.740021,24.518461,66.769615,48.760448,48.624725,50.620388,54.267544
62.269058,85.031586,102.186005,24.235558,65.390274,48.314213,48.716228,49.920345,53.085968
62.482273,85.126648,102.389969,24.263849,65.485397,48.890598,49.210339,49.579796,52.541935
63.005623,84.413757,102.817307,24.320431,65.818344,48.28632,49.46656,49.314907,52.822449
63.897266,84.518318,103.953682,24.518461,66.655472,48.091091,48.789429,50.251442,53.493999
63.044392,83.558304,103.351524,24.443022,66.018112,48.29562,48.560673,50.175762,52.958462
62.365971,83.967018,102.681343,24.35815,66.931328,48.407181,48.697922,50.696068,53.119972
64.304314,85.117134,104.701561,24.499603,67.977722,48.732552,49.073082,51.235287,53.868011
64.236473,86.181671,105.653389,24.461882,68.272614,49.634315,50.107075,50.469028,54.216534
64.614433,86.257729,104.109108,24.565613,68.377258,49.476288,49.914925,50.620388,55.160099
65.651451,86.010597,104.788979,24.669346,69.261917,49.792362,49.997272,50.535244,55.287609
66.20388,85.887039,105.769943,24.603336,69.861237,49.801662,50.097927,50.904186,55.372616
66.426788,86.276733,105.33287,24.575043,69.880264,49.810955,50.070473,50.601467,54.964596
65.515762,85.326241,104.46846,24.329859,69.404633,49.773773,50.729294,49.901428,53.749004
65.893745,85.487839,104.050819,24.207264,69.509262,50.006187,50.948902,49.854134,53.502495
65.864662,85.38327,104.235359,24.282711,69.880264,50.136341,50.930603,49.92981,53.757511
66.736923,86.552368,105.837929,24.641056,70.964706,50.526787,51.049557,51.046089,54.437557
66.82415,86.7425,106.556671,24.707067,71.38327,50.619766,50.90316,51.112305,55.117596
66.940437,86.942085,106.168144,24.405298,71.050331,50.052662,50.820801,50.847431,55.313114
67.473488,88.253777,106.896606,24.92396,72.001595,50.526787,50.976357,51.538002,56.205669
67.492867,88.044662,107.333664,24.961679,71.973061,50.787098,51.27832,51.85965,56.37569
67.570396,87.940094,107.54734,25.12199,72.315506,50.694126,51.507076,52.748886,56.613693
67.599472,87.170204,107.333664,24.989969,72.020622,50.842876,51.882233,52.540756,55.738144
68.462036,87.968636,107.91642,24.952251,72.496246,50.60117,52.202499,52.767807,55.899658
68.791565,88.092194,107.55706,25.055984,72.781631,50.322269,51.863934,53.108364,55.99316
68.936935,87.778534,107.702744,24.980545,72.581879,50.350159,51.799885,52.805653,55.814648
68.869087,87.369812,107.625031,25.074844,72.867233,50.275787,51.863934,52.720509,56.027164
68.675262,87.113182,107.042274,25.008831,72.619919,50.517494,52.165886,52.077229,55.466122
69.140457,88.348831,107.906715,25.169147,72.686516,50.424526,52.275696,52.011005,56.486187
68.878784,87.151199,107.566772,25.008831,72.363075,50.340862,52.367203,52.247505,56.588188
68.675262,87.103676,107.838722,24.91453,71.89695,50.303669,52.303143,52.001545,56.401184
68.316658,85.830009,107.333664,24.754217,71.221558,50.229298,52.303143,52.115067,55.687141
67.667328,85.155151,106.032188,24.499603,70.79348,49.903923,52.476997,51.689365,55.355618
67.657639,84.974564,105.294022,24.490171,70.650787,49.931812,52.660004,51.774506,54.31855
69.111389,85.944061,106.741196,24.744787,71.250084,50.582573,53.035175,52.512379,55.168602
69.518433,86.571404,107.042274,24.801369,70.660309,50.60117,53.401184,52.711044,55.525627
69.973938,87.502892,107.421066,24.971111,71.278633,50.889355,53.456081,52.966465,56.086666
70.119316,87.360313,107.100571,25.065413,71.04081,50.842876,53.446938,52.569149,56.146172
70.96814,87.761963,107.787636,25.240761,70.790138,51.130779,53.640514,52.634705,56.123894
71.269554,87.628387,108.830437,25.496675,71.479012,51.205555,53.437717,52.758205,56.903503
71.415398,88.324829,109.376205,25.297634,71.220688,51.168163,52.829319,52.6917,56.749298
71.22094,87.714256,109.53212,24.776327,70.732735,50.953175,52.96759,52.644203,57.246201
73.009972,88.057724,111.032959,24.700497,71.412025,51.551418,53.5299,53.20475,57.648861
71.288994,86.454918,108.830437,24.018059,69.795113,51.485981,53.917068,51.618111,56.089626
70.977867,86.407219,109.473656,23.913799,69.957764,51.588802,53.963154,51.523109,56.115334
71.366791,86.998726,109.941437,24.198151,70.426575,52.02813,54.350319,51.836628,56.920639
70.958412,86.273666,109.717308,24.093884,70.503128,51.850529,53.97237,51.770126,56.517986
71.250107,86.493095,110.379997,24.302406,71.019768,52.102921,53.336315,52.273674,56.732162
71.950165,87.53299,110.955002,24.368757,71.785164,52.448776,53.622078,52.729706,56.646496
72.932182,87.66655,112.173218,24.965891,73.268127,52.271172,53.253353,53.518284,57.391838
73.184975,87.466187,112.153725,24.946932,73.239426,51.841183,53.327099,53.698803,56.997749
73.778084,87.351715,112.943123,25.02276,73.019371,51.588802,53.244137,54.401859,56.449448
73.466934,87.170464,113.859222,25.174414,73.469055,51.785103,53.05978,54.9529,56.920639
73.816971,87.771492,114.531677,25.212324,73.679535,51.962708,53.557556,54.93391,57.923012
74.098946,87.752411,114.941002,25.240761,73.3638,52.177696,53.179604,54.9529,58.180035
73.748909,87.523445,113.907951,25.03224,72.368782,52.112267,53.308666,54.553871,57.468952
74.264244,87.552063,114.453697,25.108068,72.349648,52.261829,53.142742,54.525372,57.683132
74.167007,86.474007,114.599884,25.259718,72.971542,52.364647,53.410061,54.496868,57.725967
74.682312,85.682152,115.311333,25.724154,73.937851,52.532902,53.658958,55.218933,57.880169
74.653145,86.02562,115.545227,25.563025,73.526459,52.84137,53.649734,54.96241,57.537483
75.032356,84.260635,116.052017,25.923201,73.97612,52.850712,52.986031,55.209431,57.91444
75.450432,81.837387,116.276161,25.98955,74.0718,53.112446,52.783226,54.867405,57.837337
75.664345,81.970947,116.237175,25.913725,74.923317,53.15918,52.810883,54.93391,57.56319
75.839363,82.018654,115.798622,25.837896,74.693695,53.177879,52.764797,54.563374,58.779728
76.66581,83.316139,117.182503,25.999027,75.344284,53.009624,52.912281,54.81039,58.68549
76.694984,83.220741,117.289719,25.970592,75.124222,53.121796,53.253353,54.468369,57.657425
76.675537,84.079369,116.675728,26.017986,73.612564,52.785282,53.47459,53.774807,57.477509
76.38382,84.918922,117.601585,26.25494,74.167473,53.262005,53.557556,54.22134,56.732162
76.403275,84.766266,117.192261,26.520332,74.339691,53.327442,53.244137,54.116837,56.680759
76.529694,85.157455,117.016846,26.55825,74.636284,53.94437,54.119854,54.582378,56.637928
76.335236,85.004784,115.593964,26.340248,74.148338,53.280701,53.566776,53.594284,55.50705
75.936577,85.367317,115.681671,26.368683,74.110062,53.262005,53.446941,53.318756,54.538956
76.656075,86.016083,117.046066,26.605639,75.00943,53.663948,53.741917,53.841312,55.044415
76.062996,86.454918,116.334633,26.42555,74.29187,53.579819,53.446941,53.071739,55.095821
74.42952,84.794899,114.570663,25.98955,72.789749,53.04702,53.28101,52.140656,54.616062
74.342018,84.976173,114.609642,25.932682,72.789749,53.037666,52.552773,52.093151,54.616062
73.836433,84.794899,114.141846,25.875809,72.684502,52.925495,52.488243,51.684616,54.616062
74.069778,84.823532,114.307526,26.046419,72.971542,53.570473,53.428501,52.38768,54.873074
71.279259,83.230278,110.906265,25.288155,70.895378,53.065708,54.000034,51.209568,53.930687
72.42659,83.650055,112.027023,25.487198,71.632088,53.318089,53.640514,51.646614,54.590366
73.214142,83.898109,112.787193,25.392414,71.727768,53.738728,53.54834,51.513603,54.873074
73.88504,84.556389,113.829979,25.648331,72.387924,54.15937,53.907845,52.235664,55.172928
73.291931,84.375122,112.962624,25.477718,71.584229,53.981762,54.184395,51.922138,54.616062
72.018219,84.336967,112.163452,25.506157,71.402458,53.850895,54.258144,51.181068,54.641758
72.903023,85.128815,112.943123,25.771549,72.244408,53.738728,54.359539,51.969635,55.275734
72.523811,85.615372,111.783379,25.619896,71.651222,53.981762,54.765133,51.608604,54.419014
71.250107,85.319626,110.39949,25.259718,70.560524,53.963062,55.23526,50.820038,52.594196
71.269554,85.443649,110.545677,25.458765,70.589233,53.766769,55.152302,51.105064,52.791241
71.065361,84.222473,109.814751,25.164932,69.938629,52.888103,54.248917,50.592014,52.242939
70.647285,83.41156,108.840172,25.117542,69.622887,52.50486,53.5299,50.601517,51.908817
71.084808,83.869484,109.551613,25.03224,69.890785,52.729198,53.446941,50.687027,51.249142
69.898613,83.26844,108.118996,24.653111,68.934036,51.981407,53.695827,50.116974,50.349583
68.673515,83.468788,107.212631,24.81424,69.402847,52.635719,54.230488,51.694115,50.992119
70.96814,84.852142,110.116867,25.487198,71.058029,53.112446,54.276577,53.147751,51.874542
71.891823,85.491348,110.662628,25.648331,71.746902,53.720032,55.438061,53.537277,51.300549
72.727997,85.930206,111.22789,25.743114,71.871277,54.28088,55.779129,54.173836,52.251511
74.079491,86.826996,112.835922,25.7052,72.445335,54.80434,55.364315,54.658382,52.49139
74.837898,87.084595,113.791,25.923201,72.540993,54.823032,54.986374,54.753395,52.645599
74.837898,86.941483,114.229546,25.932682,71.919113,55.000641,54.654514,54.715393,52.748405
74.419785,87.361267,114.200317,25.676765,72.072182,55.084759,55.364315,54.895908,52.003063
74.643417,87.256317,115.223633,25.762072,72.43576,55.206284,55.474937,55.218933,52.611328
73.991982,87.055984,115.477005,25.818941,72.148735,55.234329,56.055683,54.981407,52.268642
74.050331,87.447128,115.525726,25.581984,71.899971,55.075417,55.898975,54.477871,52.70557
75.392097,88.191277,116.402863,25.923201,73.296822,54.776302,55.668514,54.905407,53.433784
75.664345,88.983124,116.617264,25.875809,73.239426,55.000641,56.092545,54.601379,53.373806
76.772766,89.374283,117.426155,25.98955,74.464066,55.48671,56.452061,55.294941,54.556084
76.40979,89.803513,116.882408,25.931437,74.06723,55.306812,56.67041,55.11908,54.950329
76.556152,89.33403,116.256538,25.826647,73.923088,55.448093,56.688995,55.329346,54.457539
75.1511,88.969963,115.141701,25.740906,73.365761,55.419834,56.345211,55.358017,54.025269
75.960938,87.848969,115.513321,25.693272,73.548325,54.628662,55.118698,55.262447,54.855225
76.156105,88.462166,116.236992,25.921909,73.615585,54.732265,55.193027,55.444035,54.448887
76.146347,88.759178,116.569481,26.293449,74.393921,54.694592,55.406734,55.912365,55.080002
77.356247,89.199913,117.596313,26.607828,74.461189,55.024239,55.267365,56.342461,55.131882
77.561157,89.67897,117.850578,26.541143,74.365097,55.504601,56.019989,56.285118,54.250046
78.156364,90.445442,118.877411,26.750727,74.77829,56.192169,56.410252,56.571846,54.466183
78.010002,89.82267,119.014313,26.826939,74.480415,55.947289,56.382378,56.313789,54.543987
77.414803,89.151993,119.161011,26.693569,73.865425,56.022633,56.466,55.663864,54.621799
77.688004,89.238235,119.288139,26.741198,73.702072,55.692978,56.540325,55.11908,54.66502
78.302719,89.54483,119.718414,26.645933,73.529091,56.050888,56.67041,55.004391,55.365299
78.595444,89.563988,119.962921,26.798359,74.028786,56.192169,56.688995,55.243328,55.477692
79.17112,88.567558,121.341797,26.979366,75.326027,56.352287,56.317329,55.788116,55.711128
79.43457,88.759178,121.732971,26.826939,75.018524,56.484158,56.540325,55.826347,55.209686
78.693008,88.318443,121.5765,26.760252,75.49897,56.502983,56.215118,55.960155,54.621799
78.488113,88.337593,120.412758,26.531614,73.884644,56.437054,56.428837,55.463154,53.999321
79.073547,88.835831,120.256287,26.731672,74.019173,56.813816,56.921291,55.702099,54.007973
78.732033,87.916031,119.464165,26.617355,74.422752,56.455891,56.094334,55.826347,54.25869
79.639465,87.733986,119.532616,26.674515,74.480415,56.126244,55.973534,55.682983,54.509407
80.078545,88.280121,120.344299,26.950787,75.422096,56.531246,55.620449,56.829903,54.656372
80.742058,88.328026,120.950607,27.227058,75.748817,56.154491,55.666904,56.791672,54.889809
80.410324,87.896873,120.275841,27.036524,75.59507,56.229843,55.527531,56.380695,54.267338
80.585938,88.213043,120.823502,27.331848,75.431709,56.860901,55.731949,56.447601,53.990681
80.537148,88.577133,120.236717,27.122261,75.297195,56.964508,56.019989,56.256447,53.774544
80.020012,88.193901,119.425041,27.046051,75.623894,57.134045,55.592575,56.629192,54.379723
78.810089,87.322014,118.055946,26.912678,74.77829,55.97554,55.332397,55.759445,54.206821
78.410057,87.436989,116.452148,26.302975,73.327316,55.777748,55.8992,55.444035,52.97916
77.131844,87.235794,115.493759,26.293449,72.856461,55.787163,55.889912,54.794121,52.218365
73.911911,85.18544,112.393715,25.417002,70.838562,54.336678,55.090816,53.76189,50.662193
75.141335,86.287247,114.105103,25.826647,71.905167,54.826454,55.778408,53.828789,50.601669
75.609695,86.315994,114.56472,25.483686,71.86673,55.466923,55.917789,54.574287,50.221279
77.463577,87.465736,116.774864,25.969543,73.087074,56.182755,56.493877,55.616074,51.665062
76.585426,87.571129,115.679565,25.883804,72.472092,55.871941,56.55891,55.176426,51.09446
75.580414,86.718391,113.997513,25.388422,71.47274,55.495182,56.447411,54.316235,50.489285
77.473343,87.848969,115.875145,25.702797,72.32795,56.126244,56.484581,54.899254,50.956127
75.092552,85.405807,112.247017,24.750137,70.117867,55.240875,56.019989,53.159748,48.959042
74.955948,85.702797,112.061226,24.873985,70.040993,56.069721,56.744751,53.178871,48.656452
76.380516,86.756737,113.332535,25.312208,71.395882,56.710205,57.032799,54.115524,49.296211
77.541649,87.590279,114.760307,25.569427,72.068527,57.27533,57.395172,54.545616,50.385536
77.151344,86.842964,114.789642,25.226469,71.645706,56.65369,57.302254,53.905251,49.96191
78.058792,87.484894,116.999779,25.340788,72.08773,56.804386,57.68322,54.182426,50.281792
77.873383,87.053757,117.029121,25.51227,72.193428,57.105785,57.738968,53.819233,50.057014
75.297455,85.04171,113.919289,24.864456,70.262009,56.154491,57.125713,52.519394,48.379795
76.341492,85.932755,115.043915,25.102621,70.780891,56.851486,57.785423,52.691429,48.587292
76.224396,85.424965,114.476723,24.950199,70.415749,56.691364,57.887634,52.729664,48.284695
76.292717,86.047729,115.904495,25.178835,71.280571,57.237648,57.729679,53.14064,48.976337
77.619705,86.699249,117.645218,25.559904,72.500916,57.265903,58.129223,53.819233,49.693905
77.600189,86.804634,116.941101,25.645638,72.798813,57.190556,58.147816,54.182426,49.693905
76.653717,86.296829,116.461914,25.378891,71.809074,57.520206,59.179192,53.752335,49.451832
77.961212,86.354317,117.615868,25.626583,72.721939,58.038242,59.234943,54.411812,50.143463
79.590675,87.207031,119.865128,26.150551,74.028786,57.680336,58.593815,54.497829,50.76593
79.522392,87.446564,120.158501,26.141026,74.182518,57.868706,58.361519,54.708099,51.033943
78.9272,86.641762,120.618118,26.541143,74.403542,57.736843,58.073475,54.421368,52.0541
78.527138,86.890854,120.138924,26.63641,75.085785,57.378933,58.147816,54.9566,52.667927
79.346764,87.753166,120.363853,26.788832,75.787262,57.586151,58.723892,55.482273,52.719803
79.77607,87.724426,120.940826,26.931734,75.835297,57.821617,58.853981,55.912365,52.391281
79.190628,87.676514,120.696365,27.141315,76.248497,57.491951,58.482307,56.524055,52.806263
78.995491,87.484894,119.151222,27.046051,76.181229,56.936256,58.528767,55.596958,54.578571
79.317482,87.619026,119.874901,27.074629,76.142784,57.247066,59.039814,56.046177,53.817776
79.307724,87.609444,119.816208,27.169897,76.027481,57.341259,59.290695,56.074841,53.558407
79.483353,88.021439,119.4935,27.046051,75.64312,57.331837,59.569447,56.170422,53.420078
78.55645,88.512093,118.123779,26.887106,75.164948,57.149933,59.805405,56.039783,53.463699
78.801147,88.04068,118.535866,26.93498,75.02005,57.377323,59.81477,55.905308,53.481152
78.037712,87.232521,117.270149,26.676451,74.595016,57.614178,60.517044,55.425018,52.63488
78.967552,86.809212,118.33963,26.896679,75.078011,57.652069,60.479584,55.713188,52.722122
79.055618,86.328156,117.82943,26.7722,75.184258,57.974205,60.797955,55.588314,52.03289
77.99855,85.943321,117.417336,26.877529,74.884796,57.907879,60.582584,55.434624,52.024158
78.820724,86.71299,118.427933,26.810503,74.991066,58.192116,60.620037,55.905308,51.64901
78.086647,85.866348,117.436966,26.245569,73.194283,58.040527,60.479584,54.589321,50.453762
76.618477,84.615623,115.327431,25.709358,71.812904,56.875164,59.674324,53.609531,49.214874
77.558098,85.375694,115.886696,25.814682,72.286247,57.273098,59.81477,53.801651,49.747066
78.840302,86.71299,116.975822,26.293442,73.039726,58.173172,60.648132,54.089817,50.061153
78.507523,86.424362,116.465599,26.159389,72.672646,57.699444,60.414043,53.897709,49.616203
77.068703,84.779198,115.239113,25.64233,71.552063,57.149933,59.852222,52.956345,48.769924
78.213882,85.394936,116.220284,25.88171,72.160667,57.585751,60.142502,53.551899,49.214874
78.752228,85.818253,116.99543,26.149813,72.817543,57.699444,60.076958,54.04179,49.834309
79.838646,86.530197,118.320015,26.47537,74.189285,57.642593,59.852222,55.088818,50.5061
79.789711,86.491714,118.261139,26.513674,74.044373,57.358364,59.468311,54.694984,50.479923
80.670616,88.069527,119.301186,26.896679,74.643295,57.11203,59.281052,55.079212,50.689312
80.112701,87.954094,119.791779,26.829655,74.60466,57.16888,59.41214,55.194485,49.982632
79.956108,88.608292,120.105766,26.848806,74.971748,57.434158,59.561958,55.338566,50.017532
79.192665,88.281189,119.87027,26.915831,74.324516,57.547855,59.758595,55.242508,49.755795
80.044197,88.18499,120.292183,27.289261,74.768883,57.737343,59.99268,55.069607,50.645691
78.967552,88.377403,119.526863,27.212662,75.358139,57.75629,60.245502,54.839066,51.300026
79.036049,88.925797,118.977417,27.327559,75.34848,58.02158,60.488953,55.184875,51.727531
80.19101,88.47361,118.918518,27.289261,75.45475,58.220539,60.694954,55.357777,51.509418
81.159996,88.569817,118.781166,27.423317,75.928078,57.879459,60.076958,55.96294,51.928188
82.187721,89.483803,119.154015,27.566942,76.140602,57.765766,59.252956,56.135841,51.631561
81.44384,90.753769,118.477005,27.63397,76.391769,57.765766,59.309132,56.481647,51.84095
81.943024,91.26368,119.212883,27.614817,76.662254,58.031052,59.833504,56.529678,50.785282
81.894073,91.157845,118.575119,27.480764,75.841141,57.945786,60.161228,55.895695,50.567173
82.872841,91.2733,119.360054,27.882923,77.493027,57.93631,60.011402,56.683369,51.718803
83.303513,90.994278,119.418938,28.122305,78.391403,57.377323,59.243595,57.125233,53.402634
83.20565,90.349686,119.595558,28.227629,78.555626,57.566799,58.634956,57.221287,53.472431
83.166489,90.657555,119.723099,28.371258,78.60392,57.803665,58.859688,57.182861,52.381863
83.822258,90.859596,119.006836,28.581911,78.874405,57.604698,58.063778,57.567097,53.167068
84.292068,91.52343,119.055901,28.572336,78.980675,57.566799,57.820324,57.797634,52.948956
84.33123,91.148216,118.810608,28.495735,79.01931,57.481529,57.464504,57.711178,52.652325
84.615051,91.696609,118.732109,28.534033,79.009651,57.671021,57.604958,58.008953,52.381863
84.801033,91.802437,118.359261,28.35211,78.681206,58.10685,58.45705,57.672756,52.155025
84.703163,91.812065,118.869469,28.409559,78.932373,58.087902,58.663048,58.028172,52.015438
85.388298,93.765091,119.08535,28.48616,79.511978,58.10685,58.850319,57.980141,52.416771
85.642776,93.447601,119.497429,28.543612,79.212517,58.410034,58.97205,57.836056,51.779881
85.809181,94.082596,118.182648,28.601067,79.14489,58.33424,58.822231,57.711178,51.012127
85.290421,93.957527,117.907921,28.467007,78.516968,58.466877,59.178051,56.990753,51.526875
84.859764,94.198036,117.24073,28.438286,78.487999,58.173172,58.97205,56.894699,52.373142
84.752106,94.534775,118.04528,28.648937,78.89373,58.078423,58.990772,56.990753,52.198654
85.985359,95.641174,119.08535,28.830864,79.463684,58.144749,58.79414,57.365376,52.250996
86.063667,95.564194,119.899712,28.802139,79.695511,58.618462,58.990772,57.653545,51.771149
86.543259,96.054863,120.929955,28.917044,79.618217,58.76059,59.093781,57.884079,51.90202
86.28878,95.718132,120.144997,28.869165,79.251144,58.741634,59.037594,57.672756,51.378548
